date,name,value
2014-9-30,ColdFusion,1430
2014-9-30,Eagle,1424
2014-9-30,DM,1403
2014-9-30,MATLAB,1389
2014-9-30,Raku,1381
2014-9-30,FORTRAN,1378
2014-9-30,CMake,1378
2014-9-30,SourcePawn,1315
2014-9-30,Verilog,1237
2014-9-30,Processing,1226
2014-9-30,Apex,1180
2014-9-30,Xtend,1138
2014-9-30,Smalltalk,1086
2014-9-30,Roff,1042
2014-9-30,Mathematica,1006
2014-9-30,BitBake,953
2014-9-30,QML,941
2014-9-30,TSQL,920
2014-9-30,SaltStack,869
2014-9-30,PLSQL,869
2014-9-30,Tcl,846
2014-9-30,Objective-J,839
2014-9-30,Prolog,808
2014-9-30,Racket,783
2014-9-30,ASP,768
2014-9-30,Dockerfile,757
2014-9-30,ApacheConf,738
2014-9-30,SQLPL,698
2014-9-30,KRL,695
2014-9-30,LiveScript,671
2014-9-30,PostScript,662
2014-9-30,JetBrains MPS,637
2014-9-30,Mercury,612
2014-9-30,OpenSCAD,591
2014-9-30,VHDL,589
2014-9-30,Perl 6,568
2014-9-30,Coq,561
2014-9-30,IDL,556
2014-9-30,Web Ontology Language,541
2014-9-30,hoon,536
2014-9-30,Groff,532
2014-9-30,AutoHotkey,518
2014-9-30,Elm,505
2014-9-30,Cuda,499
2014-12-30,JavaScript,721787
2014-12-30,Python,469878
2014-12-30,Java,419536
2014-12-30,PHP,330059
2014-12-30,C++,253841
2014-12-30,Ruby,240332
2014-12-30,C,174160
2014-12-30,CSS,160946
2014-12-30,HTML,153201
2014-12-30,C#,110462
2014-12-30,Shell,100581
2014-12-30,Go,90092
2014-12-30,Objective-C,49810
2014-12-30,Scala,39547
2014-12-30,CoffeeScript,33144
2014-12-30,Haskell,28914
2014-12-30,Perl,23195
2014-12-30,TypeScript,22893
2014-12-30,Clojure,22299
2014-12-30,Lua,19237
2014-12-30,Rust,17830
2014-12-30,Swift,17726
2014-12-30,TeX,15685
2014-12-30,Groovy,13346
2014-12-30,R,12792
2014-12-30,Emacs Lisp,11568
2014-12-30,Erlang,9422
2014-12-30,Makefile,8350
2014-12-30,Jupyter Notebook,8208
2014-12-30,Puppet,7266
2014-12-30,Kotlin,6830
2014-12-30,Vim script,6672
2014-12-30,OCaml,5822
2014-12-30,Matlab,5126
2014-12-30,F#,4563
2014-12-30,Julia,4490
2014-12-30,Dart,4325
2014-12-30,VimL,4299
2014-12-30,PowerShell,4171
2014-12-30,Arduino,3801
2014-12-30,Haxe,3790
2014-12-30,SCSS,3636
2014-12-30,Common Lisp,3529
2014-12-30,XSLT,3421
2014-12-30,Assembly,3333
2014-12-30,Elixir,3159
2014-12-30,Nix,3088
2014-12-30,D,2875
2014-12-30,Visual Basic,2660
2014-12-30,MATLAB,2344
2014-12-30,DM,2281
2014-12-30,Vim Script,2138
2014-12-30,Pascal,2059
2014-12-30,ActionScript,1930
2014-12-30,Eagle,1901
2014-12-30,Vala,1841
2014-12-30,QML,1790
2014-12-30,Scheme,1771
2014-12-30,Prolog,1711
2014-12-30,Processing,1702
2014-12-30,PLpgSQL,1623
2014-12-30,ApacheConf,1605
2014-12-30,Fortran,1561
2014-12-30,Mathematica,1402
2014-12-30,Gherkin,1400
2014-12-30,Smalltalk,1298
2014-12-30,FORTRAN,1278
2014-12-30,BitBake,1262
2014-12-30,CMake,1253
2014-12-30,Verilog,1237
2014-12-30,Roff,1153
2014-12-30,ASP,1144
2014-12-30,SaltStack,1088
2014-12-30,Dockerfile,1085
2014-12-30,TSQL,974
2014-12-30,Raku,965
2014-12-30,Elm,948
2014-12-30,Tcl,935
2014-12-30,Standard ML,931
2014-12-30,Racket,920
2014-12-30,Apex,903
2014-12-30,PLSQL,896
2014-12-30,Batchfile,892
2014-12-30,PostScript,881
2014-12-30,SQLPL,842
2014-12-30,Cuda,812
2014-12-30,ColdFusion,810
2014-12-30,SourcePawn,781
2014-12-30,PureScript,771
2014-12-30,Coq,728
2014-12-30,Groff,680
2014-12-30,SQF,679
2014-12-30,JSON,665
2014-12-30,Factor,663
2014-12-30,Web Ontology Language,659
2014-12-30,Logos,653
2014-12-30,LiveScript,641
2014-12-30,Objective-C++,627
2014-12-30,VHDL,619
2014-12-30,OpenSCAD,616
2015-3-30,JavaScript,891877
2015-3-30,Python,583621
2015-3-30,Java,520404
2015-3-30,PHP,405094
2015-3-30,C++,294640
2015-3-30,Ruby,281266
2015-3-30,HTML,259045
2015-3-30,CSS,204389
2015-3-30,C,203599
2015-3-30,C#,156480
2015-3-30,Shell,128706
2015-3-30,Go,128201
2015-3-30,Objective-C,60687
2015-3-30,Scala,46803
2015-3-30,CoffeeScript,36928
2015-3-30,Haskell,35557
2015-3-30,TypeScript,30507
2015-3-30,Perl,29078
2015-3-30,Clojure,27771
2015-3-30,Rust,27747
2015-3-30,Swift,26869
2015-3-30,Lua,26309
2015-3-30,R,17855
2015-3-30,TeX,16336
2015-3-30,Groovy,13890
2015-3-30,Emacs Lisp,13049
2015-3-30,Jupyter Notebook,12504
2015-3-30,Makefile,11778
2015-3-30,Erlang,9671
2015-3-30,Puppet,8803
2015-3-30,Matlab,8109
2015-3-30,F#,7734
2015-3-30,Vim script,7132
2015-3-30,Julia,7072
2015-3-30,Dart,6977
2015-3-30,PowerShell,6700
2015-3-30,Kotlin,6663
2015-3-30,OCaml,6565
2015-3-30,SCSS,6330
2015-3-30,VimL,5530
2015-3-30,Elixir,4616
2015-3-30,Arduino,4477
2015-3-30,ApacheConf,4072
2015-3-30,Assembly,4060
2015-3-30,Common Lisp,3884
2015-3-30,Eagle,3583
2015-3-30,QML,3570
2015-3-30,Haxe,3384
2015-3-30,Visual Basic,3266
2015-3-30,Nix,3189
2015-3-30,D,3176
2015-3-30,MATLAB,3018
2015-3-30,XSLT,2990
2015-3-30,PLpgSQL,2960
2015-3-30,Vim Script,2840
2015-3-30,DM,2751
2015-3-30,Processing,2645
2015-3-30,CMake,2574
2015-3-30,Pascal,2522
2015-3-30,Fortran,2402
2015-3-30,Scheme,2376
2015-3-30,ActionScript,2122
2015-3-30,Prolog,1914
2015-3-30,SQF,1880
2015-3-30,Vala,1843
2015-3-30,Dockerfile,1743
2015-3-30,Mathematica,1565
2015-3-30,Smalltalk,1480
2015-3-30,Raku,1477
2015-3-30,ASP,1464
2015-3-30,ColdFusion,1442
2015-3-30,Handlebars,1434
2015-3-30,Batchfile,1397
2015-3-30,TSQL,1333
2015-3-30,BitBake,1317
2015-3-30,Coq,1282
2015-3-30,Roff,1239
2015-3-30,Racket,1224
2015-3-30,FORTRAN,1196
2015-3-30,PLSQL,1184
2015-3-30,XML,1176
2015-3-30,Tcl,1165
2015-3-30,Verilog,1162
2015-3-30,Groff,1132
2015-3-30,Apex,1122
2015-3-30,PureScript,1086
2015-3-30,Logos,1072
2015-3-30,Perl 6,1065
2015-3-30,AutoHotkey,1058
2015-3-30,PostScript,1029
2015-3-30,SourcePawn,1029
2015-3-30,OpenSCAD,1019
2015-3-30,Gherkin,1002
2015-3-30,GLSL,990
2015-3-30,GAP,987
2015-3-30,LiveScript,955
2015-3-30,SaltStack,954
2015-3-30,VHDL,926
2015-3-30,Objective-C++,900
2015-3-30,Smarty,900
2015-6-30,JavaScript,1034701
2015-6-30,Python,672030
2015-6-30,Java,613992
2015-6-30,PHP,437378
2015-6-30,C++,333102
2015-6-30,HTML,323874
2015-6-30,Ruby,297056
2015-6-30,CSS,230372
2015-6-30,C,228927
2015-6-30,C#,180338
2015-6-30,Go,160548
2015-6-30,Shell,144209
2015-6-30,Objective-C,72103
2015-6-30,Scala,55989
2015-6-30,TypeScript,44201
2015-6-30,CoffeeScript,43460
2015-6-30,Swift,38598
2015-6-30,Haskell,37678
2015-6-30,Rust,34233
2015-6-30,Perl,30049
2015-6-30,Clojure,28004
2015-6-30,Lua,27176
2015-6-30,R,21217
2015-6-30,TeX,20314
2015-6-30,Jupyter Notebook,16629
2015-6-30,Groovy,15390
2015-6-30,Emacs Lisp,13779
2015-6-30,Erlang,12261
2015-6-30,Makefile,12078
2015-6-30,Dart,9814
2015-6-30,PowerShell,9808
2015-6-30,Matlab,9792
2015-6-30,Vim script,8710
2015-6-30,Kotlin,8357
2015-6-30,Puppet,8099
2015-6-30,Julia,7930
2015-6-30,OCaml,7596
2015-6-30,Elixir,6685
2015-6-30,SCSS,6662
2015-6-30,F#,6480
2015-6-30,Arduino,5708
2015-6-30,VimL,5707
2015-6-30,Assembly,5297
2015-6-30,Haxe,3929
2015-6-30,DM,3872
2015-6-30,PLpgSQL,3732
2015-6-30,MATLAB,3687
2015-6-30,Processing,3681
2015-6-30,ApacheConf,3661
2015-6-30,Common Lisp,3642
2015-6-30,CMake,3550
2015-6-30,D,3534
2015-6-30,Visual Basic,3504
2015-6-30,XSLT,3481
2015-6-30,Pascal,3457
2015-6-30,QML,3374
2015-6-30,Eagle,3368
2015-6-30,Nix,3266
2015-6-30,Scheme,3076
2015-6-30,ActionScript,2827
2015-6-30,Vala,2801
2015-6-30,Dockerfile,2709
2015-6-30,Vim Script,2623
2015-6-30,Mathematica,2622
2015-6-30,Fortran,2553
2015-6-30,SQF,2417
2015-6-30,Batchfile,2020
2015-6-30,BitBake,1957
2015-6-30,Groff,1920
2015-6-30,PureScript,1890
2015-6-30,Raku,1723
2015-6-30,Verilog,1568
2015-6-30,Thrift,1545
2015-6-30,Racket,1543
2015-6-30,Smalltalk,1538
2015-6-30,Prolog,1536
2015-6-30,FORTRAN,1428
2015-6-30,LiveScript,1386
2015-6-30,TSQL,1354
2015-6-30,Vue,1313
2015-6-30,PLSQL,1310
2015-6-30,PostScript,1302
2015-6-30,Roff,1295
2015-6-30,ASP,1260
2015-6-30,Tcl,1255
2015-6-30,ColdFusion,1240
2015-6-30,Logos,1196
2015-6-30,Elm,1193
2015-6-30,Crystal,1134
2015-6-30,Cuda,1092
2015-6-30,Standard ML,1091
2015-6-30,Perl 6,1062
2015-6-30,SaltStack,1007
2015-6-30,Gherkin,986
2015-6-30,XQuery,968
2015-6-30,Coq,938
2015-6-30,GLSL,911
2015-6-30,Apex,911
2015-6-30,Objective-C++,891
2015-6-30,VHDL,884
2015-9-30,JavaScript,1171862
2015-9-30,Python,753212
2015-9-30,Java,627921
2015-9-30,PHP,472019
2015-9-30,HTML,364369
2015-9-30,C++,355960
2015-9-30,Ruby,313731
2015-9-30,CSS,259765
2015-9-30,C,242620
2015-9-30,C#,200678
2015-9-30,Go,192294
2015-9-30,Shell,163802
2015-9-30,Objective-C,83090
2015-9-30,Scala,60460
2015-9-30,TypeScript,55613
2015-9-30,Swift,51850
2015-9-30,CoffeeScript,46146
2015-9-30,Haskell,39992
2015-9-30,Rust,36373
2015-9-30,Clojure,34239
2015-9-30,Perl,29774
2015-9-30,Lua,29555
2015-9-30,R,25310
2015-9-30,Jupyter Notebook,24396
2015-9-30,TeX,16985
2015-9-30,Groovy,16402
2015-9-30,Erlang,14482
2015-9-30,Emacs Lisp,14465
2015-9-30,Julia,13597
2015-9-30,Makefile,12532
2015-9-30,PowerShell,11740
2015-9-30,Kotlin,10408
2015-9-30,Dart,9682
2015-9-30,Matlab,9505
2015-9-30,Vim script,8806
2015-9-30,Puppet,8767
2015-9-30,Elixir,8667
2015-9-30,SCSS,8631
2015-9-30,VimL,8223
2015-9-30,F#,8139
2015-9-30,OCaml,7636
2015-9-30,ApacheConf,6441
2015-9-30,Arduino,5393
2015-9-30,Pascal,4417
2015-9-30,Visual Basic,4297
2015-9-30,CMake,4239
2015-9-30,Haxe,4124
2015-9-30,PLpgSQL,4113
2015-9-30,MATLAB,4105
2015-9-30,Common Lisp,4043
2015-9-30,DM,4025
2015-9-30,Nix,3826
2015-9-30,D,3792
2015-9-30,Assembly,3664
2015-9-30,XSLT,3643
2015-9-30,QML,3193
2015-9-30,Dockerfile,3108
2015-9-30,Fortran,2985
2015-9-30,Batchfile,2861
2015-9-30,Eagle,2813
2015-9-30,Vim Script,2701
2015-9-30,Scheme,2502
2015-9-30,Vala,2491
2015-9-30,Elm,2416
2015-9-30,ColdFusion,2149
2015-9-30,Mathematica,2146
2015-9-30,Smalltalk,2121
2015-9-30,Raku,2062
2015-9-30,Roff,2049
2015-9-30,BitBake,2036
2015-9-30,ActionScript,2013
2015-9-30,PureScript,2002
2015-9-30,Less,1855
2015-9-30,Verilog,1789
2015-9-30,FORTRAN,1779
2015-9-30,Racket,1663
2015-9-30,VHDL,1624
2015-9-30,Groff,1566
2015-9-30,Prolog,1565
2015-9-30,Vue,1532
2015-9-30,SQF,1481
2015-9-30,Processing,1471
2015-9-30,Thrift,1467
2015-9-30,Crystal,1466
2015-9-30,HCL,1440
2015-9-30,Tcl,1382
2015-9-30,SourcePawn,1371
2015-9-30,SaltStack,1330
2015-9-30,Coq,1318
2015-9-30,SuperCollider,1293
2015-9-30,PLSQL,1281
2015-9-30,Standard ML,1271
2015-9-30,ooc,1246
2015-9-30,TSQL,1203
2015-9-30,Smarty,1184
2015-9-30,PostScript,1151
2015-9-30,KiCad,1088
2015-9-30,Nginx,1082
2015-9-30,GLSL,1078
2015-9-30,Web Ontology Language,1066
2015-12-30,JavaScript,1229854
2015-12-30,Python,779047
2015-12-30,Java,682563
2015-12-30,PHP,493482
2015-12-30,HTML,399340
2015-12-30,C++,386273
2015-12-30,Ruby,307517
2015-12-30,CSS,260532
2015-12-30,C,254168
2015-12-30,C#,225999
2015-12-30,Go,191264
2015-12-30,Shell,183355
2015-12-30,Objective-C,84142
2015-12-30,TypeScript,71750
2015-12-30,Swift,64986
2015-12-30,Scala,58640
2015-12-30,Haskell,39196
2015-12-30,CoffeeScript,37132
2015-12-30,Rust,36315
2015-12-30,Lua,33022
2015-12-30,Clojure,32174
2015-12-30,Jupyter Notebook,30804
2015-12-30,Perl,30613
2015-12-30,R,25072
2015-12-30,TeX,21540
2015-12-30,Groovy,17083
2015-12-30,Kotlin,16064
2015-12-30,Makefile,15988
2015-12-30,Emacs Lisp,14847
2015-12-30,Erlang,13617
2015-12-30,Julia,12349
2015-12-30,PowerShell,12257
2015-12-30,Elixir,10466
2015-12-30,Matlab,10252
2015-12-30,Vim script,10217
2015-12-30,F#,9803
2015-12-30,OCaml,9283
2015-12-30,Dart,9274
2015-12-30,SCSS,9226
2015-12-30,Puppet,8225
2015-12-30,VimL,6961
2015-12-30,Arduino,6132
2015-12-30,ApacheConf,5922
2015-12-30,Visual Basic,5205
2015-12-30,DM,4903
2015-12-30,Pascal,4772
2015-12-30,PLpgSQL,4619
2015-12-30,Assembly,4305
2015-12-30,MATLAB,4069
2015-12-30,Dockerfile,4027
2015-12-30,Batchfile,3993
2015-12-30,Common Lisp,3916
2015-12-30,Haxe,3853
2015-12-30,CMake,3441
2015-12-30,Processing,3436
2015-12-30,QML,3214
2015-12-30,Nix,3187
2015-12-30,Fortran,3186
2015-12-30,Elm,3151
2015-12-30,XSLT,3108
2015-12-30,Eagle,3089
2015-12-30,Vim Script,3050
2015-12-30,D,3023
2015-12-30,Vala,2947
2015-12-30,Raku,2608
2015-12-30,ooc,2553
2015-12-30,Vue,2509
2015-12-30,ColdFusion,2343
2015-12-30,FORTRAN,2324
2015-12-30,Prolog,2290
2015-12-30,Smalltalk,2257
2015-12-30,BitBake,2253
2015-12-30,Roff,2190
2015-12-30,Perl 6,2170
2015-12-30,ActionScript,2083
2015-12-30,Scheme,2082
2015-12-30,Mathematica,1884
2015-12-30,PureScript,1774
2015-12-30,Groff,1723
2015-12-30,Crystal,1703
2015-12-30,Tcl,1699
2015-12-30,ASP,1652
2015-12-30,Verilog,1618
2015-12-30,Less,1587
2015-12-30,Jinja,1572
2015-12-30,TSQL,1564
2015-12-30,AutoHotkey,1547
2015-12-30,SaltStack,1537
2015-12-30,Racket,1522
2015-12-30,PostScript,1500
2015-12-30,PLSQL,1369
2015-12-30,SourcePawn,1359
2015-12-30,Web Ontology Language,1295
2015-12-30,Apex,1281
2015-12-30,VHDL,1260
2015-12-30,SQF,1225
2015-12-30,Smarty,1204
2015-12-30,Perl6,1183
2015-12-30,KiCad,1166
2015-12-30,HCL,1163
2016-3-30,JavaScript,1369577
2016-3-30,Python,840868
2016-3-30,Java,728611
2016-3-30,PHP,505260
2016-3-30,HTML,454507
2016-3-30,C++,421677
2016-3-30,Ruby,323961
2016-3-30,CSS,312306
2016-3-30,C,273092
2016-3-30,C#,245900
2016-3-30,Go,230981
2016-3-30,Shell,202349
2016-3-30,TypeScript,98496
2016-3-30,Swift,83817
2016-3-30,Objective-C,79518
2016-3-30,Scala,70669
2016-3-30,Lua,57496
2016-3-30,Rust,48534
2016-3-30,Jupyter Notebook,43652
2016-3-30,Haskell,36553
2016-3-30,CoffeeScript,35227
2016-3-30,Perl,33266
2016-3-30,Clojure,29507
2016-3-30,R,29114
2016-3-30,TeX,22157
2016-3-30,Kotlin,21940
2016-3-30,Groovy,17200
2016-3-30,Emacs Lisp,16194
2016-3-30,PowerShell,15033
2016-3-30,Makefile,14943
2016-3-30,Elixir,13994
2016-3-30,Erlang,12890
2016-3-30,Vim script,12050
2016-3-30,SCSS,11980
2016-3-30,Julia,10739
2016-3-30,Matlab,10431
2016-3-30,OCaml,9652
2016-3-30,Puppet,9310
2016-3-30,F#,8596
2016-3-30,Visual Basic,8155
2016-3-30,Dart,8072
2016-3-30,Arduino,7263
2016-3-30,Assembly,5974
2016-3-30,DM,5783
2016-3-30,VimL,5439
2016-3-30,Dockerfile,5315
2016-3-30,Pascal,5084
2016-3-30,CMake,4975
2016-3-30,Nix,4876
2016-3-30,Processing,4773
2016-3-30,MATLAB,4639
2016-3-30,Elm,4605
2016-3-30,D,4360
2016-3-30,Common Lisp,4156
2016-3-30,PLpgSQL,4135
2016-3-30,Fortran,4108
2016-3-30,Vue,3973
2016-3-30,Vim Script,3925
2016-3-30,Haxe,3920
2016-3-30,Scheme,3738
2016-3-30,XSLT,3701
2016-3-30,Batchfile,3578
2016-3-30,Smalltalk,3190
2016-3-30,Eagle,3115
2016-3-30,BitBake,3000
2016-3-30,QML,2975
2016-3-30,ApacheConf,2842
2016-3-30,Roff,2678
2016-3-30,SourcePawn,2382
2016-3-30,Mathematica,2276
2016-3-30,ColdFusion,2227
2016-3-30,Crystal,2203
2016-3-30,ActionScript,2199
2016-3-30,TSQL,2193
2016-3-30,Jinja,2151
2016-3-30,Racket,2123
2016-3-30,PureScript,2084
2016-3-30,Vala,2083
2016-3-30,Groff,2002
2016-3-30,FORTRAN,1824
2016-3-30,ooc,1723
2016-3-30,Perl 6,1720
2016-3-30,HCL,1701
2016-3-30,Verilog,1679
2016-3-30,Tcl,1669
2016-3-30,ASP,1668
2016-3-30,GLSL,1662
2016-3-30,SaltStack,1610
2016-3-30,SQF,1591
2016-3-30,VHDL,1549
2016-3-30,AutoHotkey,1501
2016-3-30,OpenSCAD,1497
2016-3-30,PLSQL,1487
2016-3-30,PostScript,1358
2016-3-30,Objective-C++,1348
2016-3-30,Prolog,1336
2016-3-30,OpenEdge ABL,1333
2016-3-30,KiCad,1311
2016-3-30,Nim,1300
2016-3-30,Nginx,1298
2016-6-30,JavaScript,1366519
2016-6-30,Python,846309
2016-6-30,Java,742704
2016-6-30,PHP,500746
2016-6-30,HTML,481797
2016-6-30,C++,424789
2016-6-30,CSS,309641
2016-6-30,Ruby,274404
2016-6-30,C,262942
2016-6-30,C#,245492
2016-6-30,Go,224276
2016-6-30,Shell,192660
2016-6-30,TypeScript,128398
2016-6-30,Swift,86087
2016-6-30,Objective-C,77227
2016-6-30,Scala,69581
2016-6-30,Lua,46316
2016-6-30,Jupyter Notebook,45868
2016-6-30,Rust,45063
2016-6-30,Haskell,36296
2016-6-30,R,31230
2016-6-30,CoffeeScript,30787
2016-6-30,Perl,29846
2016-6-30,Clojure,29247
2016-6-30,Kotlin,25929
2016-6-30,TeX,22441
2016-6-30,Groovy,18909
2016-6-30,Makefile,15559
2016-6-30,PowerShell,14603
2016-6-30,Elixir,13732
2016-6-30,Emacs Lisp,13150
2016-6-30,SCSS,13014
2016-6-30,Erlang,12768
2016-6-30,Julia,12304
2016-6-30,Matlab,12134
2016-6-30,Vim script,11953
2016-6-30,OCaml,9675
2016-6-30,F#,9010
2016-6-30,Visual Basic,8225
2016-6-30,Arduino,7681
2016-6-30,Puppet,7431
2016-6-30,Dart,7076
2016-6-30,DM,6658
2016-6-30,Vue,6559
2016-6-30,Assembly,5945
2016-6-30,CMake,5945
2016-6-30,Dockerfile,5802
2016-6-30,PLpgSQL,5283
2016-6-30,Nix,5233
2016-6-30,MATLAB,4885
2016-6-30,Fortran,4546
2016-6-30,Elm,4158
2016-6-30,VimL,4098
2016-6-30,Vim Script,3903
2016-6-30,Pascal,3892
2016-6-30,D,3812
2016-6-30,Eagle,3811
2016-6-30,Common Lisp,3768
2016-6-30,Batchfile,3687
2016-6-30,Scheme,3503
2016-6-30,XSLT,3374
2016-6-30,Haxe,3060
2016-6-30,Smalltalk,2979
2016-6-30,Processing,2977
2016-6-30,QML,2830
2016-6-30,SQF,2731
2016-6-30,Vala,2690
2016-6-30,ApacheConf,2502
2016-6-30,Roff,2477
2016-6-30,BitBake,2418
2016-6-30,Verilog,2339
2016-6-30,Mathematica,2313
2016-6-30,Less,2311
2016-6-30,GLSL,2236
2016-6-30,Crystal,2213
2016-6-30,Jinja,2161
2016-6-30,Prolog,2136
2016-6-30,PureScript,2132
2016-6-30,Tcl,2095
2016-6-30,SourcePawn,2046
2016-6-30,Groff,1977
2016-6-30,TSQL,1968
2016-6-30,ActionScript,1909
2016-6-30,VHDL,1877
2016-6-30,SaltStack,1748
2016-6-30,WebAssembly,1634
2016-6-30,Racket,1581
2016-6-30,Ada,1574
2016-6-30,PLSQL,1571
2016-6-30,Perl 6,1569
2016-6-30,Objective-C++,1524
2016-6-30,Smarty,1515
2016-6-30,HCL,1499
2016-6-30,FORTRAN,1494
2016-6-30,ColdFusion,1419
2016-6-30,Apex,1417
2016-6-30,PostScript,1397
2016-6-30,KiCad,1374
2016-6-30,ASP,1336
2016-6-30,AutoHotkey,1318
2016-9-30,JavaScript,1185183
2016-9-30,Python,766325
2016-9-30,Java,642064
2016-9-30,PHP,433545
2016-9-30,HTML,426115
2016-9-30,C++,377221
2016-9-30,CSS,280500
2016-9-30,Ruby,234247
2016-9-30,C,227578
2016-9-30,C#,223860
2016-9-30,Go,210639
2016-9-30,Shell,173063
2016-9-30,TypeScript,142309
2016-9-30,Swift,88193
2016-9-30,Scala,66508
2016-9-30,Objective-C,62932
2016-9-30,Jupyter Notebook,45903
2016-9-30,Lua,41228
2016-9-30,Rust,40220
2016-9-30,Haskell,28059
2016-9-30,Perl,26384
2016-9-30,Kotlin,24867
2016-9-30,R,24555
2016-9-30,Clojure,23152
2016-9-30,CoffeeScript,22495
2016-9-30,Groovy,16002
2016-9-30,TeX,15635
2016-9-30,PowerShell,15313
2016-9-30,SCSS,14142
2016-9-30,Emacs Lisp,12745
2016-9-30,Elixir,12335
2016-9-30,Erlang,12231
2016-9-30,Julia,12029
2016-9-30,Makefile,11657
2016-9-30,Vim script,11425
2016-9-30,Matlab,9411
2016-9-30,OCaml,8298
2016-9-30,Puppet,7015
2016-9-30,Dart,6873
2016-9-30,Vue,6794
2016-9-30,F#,6690
2016-9-30,Dockerfile,6167
2016-9-30,Nix,6107
2016-9-30,Visual Basic,6079
2016-9-30,DM,5258
2016-9-30,MATLAB,5131
2016-9-30,Arduino,5119
2016-9-30,Pascal,4582
2016-9-30,Assembly,4501
2016-9-30,Fortran,4321
2016-9-30,Elm,4258
2016-9-30,Vim Script,3685
2016-9-30,CMake,3596
2016-9-30,PLpgSQL,3542
2016-9-30,Scheme,3506
2016-9-30,Batchfile,3395
2016-9-30,Common Lisp,3120
2016-9-30,QML,3053
2016-9-30,Jinja,2706
2016-9-30,Haxe,2663
2016-9-30,XSLT,2640
2016-9-30,D,2596
2016-9-30,SQF,2527
2016-9-30,VimL,2521
2016-9-30,Smalltalk,2504
2016-9-30,BitBake,2412
2016-9-30,Roff,2400
2016-9-30,Eagle,2168
2016-9-30,Crystal,2011
2016-9-30,TSQL,1990
2016-9-30,Tcl,1946
2016-9-30,Mathematica,1828
2016-9-30,HCL,1802
2016-9-30,Objective-C++,1788
2016-9-30,GLSL,1740
2016-9-30,SourcePawn,1716
2016-9-30,Perl 6,1626
2016-9-30,Coq,1594
2016-9-30,PureScript,1571
2016-9-30,PLSQL,1549
2016-9-30,ApacheConf,1535
2016-9-30,ColdFusion,1524
2016-9-30,Apex,1504
2016-9-30,Less,1456
2016-9-30,Raku,1449
2016-9-30,SaltStack,1442
2016-9-30,Vala,1433
2016-9-30,Nim,1375
2016-9-30,Verilog,1326
2016-9-30,FORTRAN,1303
2016-9-30,Xtend,1263
2016-9-30,GDScript,1255
2016-9-30,KiCad,1229
2016-9-30,Prolog,1228
2016-9-30,Processing,1163
2016-9-30,Smarty,1127
2016-9-30,GCC Machine Description,1126
2016-9-30,ActionScript,1103
2016-9-30,Visual Basic .NET,1095
2016-9-30,Ceylon,1081
2016-12-30,JavaScript,1302505
2016-12-30,Python,822665
2016-12-30,Java,716707
2016-12-30,HTML,482884
2016-12-30,PHP,455489
2016-12-30,C++,422342
2016-12-30,CSS,312981
2016-12-30,C#,247869
2016-12-30,Ruby,243721
2016-12-30,C,239653
2016-12-30,Go,222749
2016-12-30,Shell,185271
2016-12-30,TypeScript,177235
2016-12-30,Swift,94101
2016-12-30,Scala,74266
2016-12-30,Objective-C,61810
2016-12-30,Jupyter Notebook,54493
2016-12-30,Rust,44370
2016-12-30,Lua,37478
2016-12-30,Haskell,29892
2016-12-30,R,27377
2016-12-30,Kotlin,26609
2016-12-30,Perl,25990
2016-12-30,Clojure,24552
2016-12-30,CoffeeScript,20885
2016-12-30,TeX,20598
2016-12-30,Groovy,17918
2016-12-30,PowerShell,16642
2016-12-30,SCSS,15981
2016-12-30,Elixir,14907
2016-12-30,Emacs Lisp,14515
2016-12-30,Vim script,13160
2016-12-30,Makefile,12862
2016-12-30,Erlang,11186
2016-12-30,Vue,10714
2016-12-30,Matlab,10608
2016-12-30,OCaml,9977
2016-12-30,Dart,8000
2016-12-30,Julia,7788
2016-12-30,Dockerfile,7405
2016-12-30,F#,7083
2016-12-30,Arduino,6995
2016-12-30,Puppet,6611
2016-12-30,Visual Basic,6394
2016-12-30,Elm,6190
2016-12-30,PLpgSQL,5951
2016-12-30,Nix,5857
2016-12-30,MATLAB,5298
2016-12-30,DM,5187
2016-12-30,Assembly,4893
2016-12-30,Pascal,4689
2016-12-30,Vim Script,4684
2016-12-30,Fortran,4325
2016-12-30,CMake,4111
2016-12-30,Roff,4007
2016-12-30,Processing,3840
2016-12-30,Common Lisp,3791
2016-12-30,Eagle,3776
2016-12-30,Scheme,3465
2016-12-30,QML,3426
2016-12-30,D,3411
2016-12-30,Batchfile,3292
2016-12-30,BitBake,3041
2016-12-30,Haxe,2976
2016-12-30,XSLT,2799
2016-12-30,Jinja,2798
2016-12-30,Crystal,2750
2016-12-30,HCL,2551
2016-12-30,Vala,2292
2016-12-30,Verilog,2289
2016-12-30,Smalltalk,2265
2016-12-30,TSQL,2251
2016-12-30,PureScript,2169
2016-12-30,Mathematica,2067
2016-12-30,ApacheConf,2021
2016-12-30,PLSQL,1913
2016-12-30,SourcePawn,1834
2016-12-30,VimL,1824
2016-12-30,Gherkin,1797
2016-12-30,SQF,1711
2016-12-30,Racket,1696
2016-12-30,LiveScript,1631
2016-12-30,Raku,1631
2016-12-30,GLSL,1616
2016-12-30,Prolog,1579
2016-12-30,Perl 6,1546
2016-12-30,Tcl,1493
2016-12-30,VHDL,1491
2016-12-30,Coq,1446
2016-12-30,SaltStack,1414
2016-12-30,Smarty,1368
2016-12-30,F*,1300
