date,name,value
2013-09-30,Lex,105
2013-09-30,Nimrod,104
2013-09-30,Agda,103
2013-09-30,Cuda,102
2013-09-30,Smarty,100
2013-12-30,JavaScript,415350
2013-12-30,Python,310236
2013-12-30,Java,270448
2013-12-30,PHP,223894
2013-12-30,Ruby,195933
2013-12-30,C++,163086
2013-12-30,C,143550
2013-12-30,HTML,122940
2013-12-30,CSS,89475
2013-12-30,C#,57884
2013-12-30,Shell,56172
2013-12-30,Objective-C,44497
2013-12-30,Go,33213
2013-12-30,CoffeeScript,25540
2013-12-30,Haskell,19789
2013-12-30,Scala,19511
2013-12-30,Perl,17669
2013-12-30,Clojure,10723
2013-12-30,VimL,10137
2013-12-30,Lua,9979
2013-12-30,TeX,8218
2013-12-30,Groovy,7740
2013-12-30,Erlang,7190
2013-12-30,Emacs Lisp,6968
2013-12-30,OCaml,6458
2013-12-30,R,5750
2013-12-30,Puppet,5131
2013-12-30,TypeScript,4859
2013-12-30,Matlab,4648
2013-12-30,Rust,4133
2013-12-30,Dart,3943
2013-12-30,XSLT,3594
2013-12-30,Common Lisp,2938
2013-12-30,Makefile,2875
2013-12-30,Vala,2773
2013-12-30,ActionScript,2559
2013-12-30,Julia,2558
2013-12-30,F#,2482
2013-12-30,Arduino,2282
2013-12-30,Jupyter Notebook,2255
2013-12-30,Haxe,1982
2013-12-30,PowerShell,1881
2013-12-30,D,1778
2013-12-30,Assembly,1714
2013-12-30,Perl6,1597
2013-12-30,Pascal,1432
2013-12-30,Scheme,1430
2013-12-30,GCC Machine Description,1415
2013-12-30,FORTRAN,1200
2013-12-30,Factor,1189
2013-12-30,Elixir,1157
2013-12-30,Logos,1138
2013-12-30,Swift,1071
2013-12-30,Racket,1059
2013-12-30,BitBake,1032
2013-12-30,CMake,993
2013-12-30,Processing,932
2013-12-30,Eagle,907
2013-12-30,Web Ontology Language,905
2013-12-30,ColdFusion,903
2013-12-30,Visual Basic,876
2013-12-30,DM,843
2013-12-30,Tcl,817
2013-12-30,BlitzBasic,781
2013-12-30,Mathematica,755
2013-12-30,PLpgSQL,745
2013-12-30,AutoHotkey,709
2013-12-30,Game Maker Language,679
2013-12-30,Prolog,645
2013-12-30,Standard ML,631
2013-12-30,LiveScript,587
2013-12-30,Groff,584
2013-12-30,ASP,563
2013-12-30,Smalltalk,561
2013-12-30,Kotlin,524
2013-12-30,Brightscript,520
2013-12-30,nesC,518
2013-12-30,ApacheConf,512
2013-12-30,Max,495
2013-12-30,QML,440
2013-12-30,Smarty,438
2013-12-30,Elm,424
2013-12-30,VHDL,384
2013-12-30,Coq,371
2013-12-30,KiCad,371
2013-12-30,Verilog,370
2013-12-30,Cucumber,369
2013-12-30,Objective-C++,359
2013-12-30,Agda,339
2013-12-30,PostScript,303
2013-12-30,Nix,302
2013-12-30,Objective-J,293
2013-12-30,Xtend,286
2013-12-30,Eiffel,280
2013-12-30,SourcePawn,257
2013-12-30,Ceylon,251
2013-12-30,Logtalk,237
2013-12-30,Batchfile,227
2013-12-30,SQF,222
2013-12-30,OpenEdge ABL,211
2013-12-30,Red,211
2013-12-30,AppleScript,206
2013-12-30,Ada,200
2013-12-30,Cuda,189
2013-12-30,API Blueprint,183
2013-12-30,PLSQL,179
2013-12-30,AGS Script,176
2013-12-30,SQL,170
2013-12-30,Forth,166
2013-12-30,GAP,164
2013-12-30,IDL,156
2013-12-30,OpenSCAD,153
2013-12-30,Nimrod,150
2013-12-30,Rebol,132
2013-12-30,Augeas,131
2013-12-30,Mask,130
2013-12-30,Squirrel,128
2013-12-30,Scilab,124
2013-12-30,M,124
2013-12-30,Apex,124
2013-12-30,NSIS,123
2013-12-30,DOT,123
2013-12-30,Awk,118
2013-12-30,SuperCollider,115
2013-12-30,SMT,115
2013-12-30,Modula-2,114
2013-12-30,GLSL,109
2013-12-30,Idris,107
2013-12-30,XQuery,104
2014-03-30,JavaScript,553554
2014-03-30,Python,388940
2014-03-30,Java,335722
2014-03-30,PHP,276611
2014-03-30,Ruby,225643
2014-03-30,C++,205108
2014-03-30,C,177040
2014-03-30,CSS,120844
2014-03-30,HTML,91155
2014-03-30,Shell,73554
2014-03-30,C#,71173
2014-03-30,Objective-C,55731
2014-03-30,Go,45750
2014-03-30,CoffeeScript,31191
2014-03-30,Haskell,25629
2014-03-30,Scala,25384
2014-03-30,Perl,22246
2014-03-30,Clojure,17556
2014-03-30,TeX,12063
2014-03-30,VimL,12017
2014-03-30,Lua,11922
2014-03-30,TypeScript,9996
2014-03-30,Groovy,9878
2014-03-30,Emacs Lisp,8654
2014-03-30,R,8319
2014-03-30,Erlang,7809
2014-03-30,OCaml,7086
2014-03-30,XSLT,6435
2014-03-30,Puppet,6354
2014-03-30,Matlab,6116
2014-03-30,Dart,5912
2014-03-30,Rust,5553
2014-03-30,Makefile,4182
2014-03-30,Julia,4139
2014-03-30,Jupyter Notebook,3923
2014-03-30,Vala,3633
2014-03-30,Common Lisp,3328
2014-03-30,Haxe,3173
2014-03-30,Arduino,3161
2014-03-30,F#,3076
2014-03-30,PowerShell,2936
2014-03-30,ActionScript,2762
2014-03-30,D,2675
2014-03-30,Assembly,2089
2014-03-30,Pascal,2019
2014-03-30,Scheme,1950
2014-03-30,Elixir,1816
2014-03-30,FORTRAN,1662
2014-03-30,Processing,1541
2014-03-30,Visual Basic,1469
2014-03-30,BitBake,1441
2014-03-30,Perl6,1439
2014-03-30,DM,1285
2014-03-30,Web Ontology Language,1241
2014-03-30,Eagle,1182
2014-03-30,Swift,1181
2014-03-30,Apex,1083
2014-03-30,PLpgSQL,1083
2014-03-30,GCC Machine Description,1073
2014-03-30,ColdFusion,980
2014-03-30,QML,920
2014-03-30,ASP,914
2014-03-30,CMake,909
2014-03-30,Tcl,871
2014-03-30,Mathematica,867
2014-03-30,Racket,841
2014-03-30,ApacheConf,817
2014-03-30,AutoHotkey,808
2014-03-30,Cucumber,795
2014-03-30,Smalltalk,703
2014-03-30,Groff,675
2014-03-30,VHDL,619
2014-03-30,Verilog,609
2014-03-30,BlitzBasic,581
2014-03-30,LiveScript,559
2014-03-30,nesC,536
2014-03-30,Objective-C++,528
2014-03-30,SourcePawn,517
2014-03-30,IDL,497
2014-03-30,AppleScript,483
2014-03-30,KiCad,482
2014-03-30,Kotlin,478
2014-03-30,Prolog,469
2014-03-30,PLSQL,463
2014-03-30,Standard ML,455
2014-03-30,PostScript,434
2014-03-30,Coq,417
2014-03-30,POV-Ray SDL,413
2014-03-30,Elm,398
2014-03-30,Ada,398
2014-03-30,Brightscript,373
2014-03-30,OpenSCAD,368
2014-03-30,Nix,358
2014-03-30,Game Maker Language,351
2014-03-30,UnrealScript,345
2014-03-30,Objective-J,344
2014-03-30,Logtalk,337
2014-03-30,Agda,310
2014-03-30,MoonScript,296
2014-03-30,Smarty,293
2014-03-30,Batchfile,285
2014-03-30,Max,261
2014-03-30,Mercury,256
2014-03-30,Xtend,247
2014-03-30,Cuda,238
2014-03-30,Awk,235
2014-03-30,Logos,234
2014-03-30,PAWN,232
2014-03-30,SQL,230
2014-03-30,Factor,217
2014-03-30,Dylan,216
2014-03-30,SQLPL,216
2014-03-30,API Blueprint,213
2014-03-30,Pure Data,201
2014-03-30,Ceylon,191
2014-03-30,AGS Script,187
2014-03-30,Pan,186
2014-03-30,SQF,185
2014-03-30,Nimrod,185
2014-03-30,COBOL,172
2014-03-30,Forth,172
2014-03-30,SuperCollider,167
2014-03-30,PureScript,166
2014-03-30,Genshi,163
2014-03-30,AutoIt,162
2014-03-30,Squirrel,152
2014-03-30,XQuery,152
2014-03-30,Red,149
2014-03-30,Mask,147
2014-03-30,Gosu,145
2014-03-30,Ragel in Ruby Host,142
2014-03-30,OpenEdge ABL,140
2014-03-30,HLSL,135
2014-03-30,SaltStack,130
2014-03-30,Oz,124
2014-03-30,Nginx,120
2014-03-30,FreeMarker,120
2014-03-30,ooc,106
2014-03-30,Idris,106
2014-03-30,M,102
2014-06-30,JavaScript,664089
2014-06-30,Python,431391
2014-06-30,Java,380495
2014-06-30,PHP,305601
2014-06-30,Ruby,243945
2014-06-30,C++,226286
2014-06-30,C,186705
2014-06-30,CSS,142871
2014-06-30,HTML,110294
2014-06-30,C#,87456
2014-06-30,Shell,86331
2014-06-30,Go,60575
2014-06-30,Objective-C,57157
2014-06-30,CoffeeScript,36130
2014-06-30,Haskell,31232
2014-06-30,Scala,28830
2014-06-30,Perl,22802
2014-06-30,Clojure,18631
2014-06-30,Lua,16207
2014-06-30,TeX,13741
2014-06-30,R,12511
2014-06-30,VimL,11960
2014-06-30,TypeScript,11029
2014-06-30,Groovy,10995
2014-06-30,Erlang,8921
2014-06-30,Rust,8769
2014-06-30,Emacs Lisp,8230
2014-06-30,Matlab,6694
2014-06-30,OCaml,6536
2014-06-30,Puppet,6444
2014-06-30,Dart,6094
2014-06-30,XSLT,5424
2014-06-30,Jupyter Notebook,5374
2014-06-30,Swift,5168
2014-06-30,Makefile,4918
2014-06-30,F#,4254
2014-06-30,Julia,4080
2014-06-30,Haxe,3848
2014-06-30,Common Lisp,3455
2014-06-30,Assembly,3423
2014-06-30,Arduino,3393
2014-06-30,Vala,3233
2014-06-30,PowerShell,3187
2014-06-30,D,3156
2014-06-30,FORTRAN,2510
2014-06-30,ActionScript,2489
2014-06-30,Visual Basic,2215
2014-06-30,Perl6,2157
2014-06-30,Processing,1768
2014-06-30,Pascal,1740
2014-06-30,PLpgSQL,1643
2014-06-30,Elixir,1642
2014-06-30,DM,1596
2014-06-30,Eagle,1557
2014-06-30,Scheme,1501
2014-06-30,GCC Machine Description,1326
2014-06-30,Kotlin,1300
2014-06-30,Web Ontology Language,1286
2014-06-30,SQL,1262
2014-06-30,BitBake,1217
2014-06-30,QML,1132
2014-06-30,Prolog,1031
2014-06-30,CMake,1000
2014-06-30,Racket,989
2014-06-30,ASP,986
2014-06-30,Smalltalk,973
2014-06-30,ApacheConf,972
2014-06-30,Cucumber,937
2014-06-30,Apex,936
2014-06-30,Cuda,860
2014-06-30,Objective-C++,851
2014-06-30,ColdFusion,785
2014-06-30,Verilog,768
2014-06-30,SQLPL,756
2014-06-30,PLSQL,750
2014-06-30,Standard ML,733
2014-06-30,Tcl,711
2014-06-30,SourcePawn,705
2014-06-30,Game Maker Language,695
2014-06-30,Mathematica,667
2014-06-30,VHDL,641
2014-06-30,LiveScript,619
2014-06-30,Elm,616
2014-06-30,Groff,591
2014-06-30,Objective-J,571
2014-06-30,Coq,561
2014-06-30,BlitzBasic,550
2014-06-30,AutoHotkey,506
2014-06-30,IDL,503
2014-06-30,KRL,502
2014-06-30,SuperCollider,499
2014-06-30,AppleScript,496
2014-06-30,Nix,470
2014-06-30,Ada,465
2014-06-30,Factor,465
2014-06-30,PureScript,452
2014-06-30,Batchfile,439
2014-06-30,UnrealScript,385
2014-06-30,PostScript,381
2014-06-30,OpenSCAD,363
2014-06-30,Mercury,357
2014-06-30,Xtend,333
2014-06-30,KiCad,328
2014-06-30,nesC,315
2014-06-30,APL,313
2014-06-30,Logtalk,311
2014-06-30,POV-Ray SDL,297
2014-06-30,OpenEdge ABL,296
2014-06-30,Red,293
2014-06-30,Max,290
2014-06-30,SMT,278
2014-06-30,Logos,266
2014-06-30,Ceylon,250
2014-06-30,Liquid,242
2014-06-30,Smarty,240
2014-06-30,Agda,239
2014-06-30,SQF,226
2014-06-30,API Blueprint,225
2014-06-30,Oz,220
2014-06-30,Idris,217
2014-06-30,Ragel in Ruby Host,214
2014-06-30,Gosu,214
2014-06-30,XQuery,210
2014-06-30,FreeMarker,209
2014-06-30,Hack,208
2014-06-30,Nginx,191
2014-06-30,Gnuplot,186
2014-06-30,Squirrel,182
2014-06-30,Mako,176
2014-06-30,Propeller Spin,175
2014-06-30,Pure Data,172
2014-06-30,AutoIt,166
2014-06-30,Handlebars,166
2014-06-30,Pan,163
2014-06-30,Rebol,155
2014-06-30,Gettext Catalog,150
2014-06-30,Forth,147
2014-06-30,PAWN,147
2014-06-30,HLSL,145
2014-06-30,Lex,145
2014-06-30,ATS,143
2014-06-30,SaltStack,140
2014-06-30,Nimrod,140
2014-06-30,GLSL,139
2014-06-30,M,135
2014-06-30,Protocol Buffer,132
2014-06-30,Stata,130
2014-06-30,DIGITAL Command Language,107
2014-06-30,XML,105
2014-06-30,Arc,103
2014-06-30,AGS Script,102
